Customer_ID,Income,Children_Per_Household,Teens_Per_Household,Cust_Days,Year_Joined,Children,Family_Size,has_kids,TotalNumPurchases,Total_Spent,Recency,Partner,Single,Adult,Senior,Graduate,PostGrad,UnderGrad,class
716,67911,0,1,38,2014,1,3,1,27,976,63,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2
466,65275,0,0,452,2013,0,2,0,21,746,9,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2
9135,27203,1,1,692,2012,2,4,1,6,64,92,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
10623,48330,0,1,226,2013,1,3,1,5,32,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
8151,24279,0,0,547,2012,0,2,0,9,263,6,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1
5140,64355,1,0,674,2012,1,3,1,21,1445,66,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
10160,50943,0,1,373,2013,1,3,1,5,46,49,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
4945,53653,0,0,599,2012,0,1,0,28,1210,29,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
10584,65665,0,1,209,2013,1,3,1,24,945,77,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2
6071,81217,0,0,345,2013,0,1,0,22,1157,77,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2
3386,34935,0,0,373,2013,0,2,0,8,137,71,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
8939,61250,0,1,560,2012,1,2,1,25,730,49,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
9925,39665,1,0,400,2013,1,3,1,12,216,97,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
4320,60152,0,1,458,2013,1,2,1,23,943,6,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
5389,48920,0,2,252,2013,2,4,1,16,347,93,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0
6036,89120,0,0,104,2014,0,2,0,19,1924,78,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2
182,44124,0,1,414,2013,1,3,1,17,397,62,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
203,81169,0,0,441,2013,0,1,0,22,2089,47,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2
11025,36443,1,1,511,2013,2,4,1,11,138,9,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1
10203,26095,1,0,364,2013,1,2,1,5,42,77,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
4607,71367,0,0,310,2013,0,2,0,17,777,24,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2
3711,80184,0,0,120,2014,0,2,0,20,1902,19,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2
3696,30630,1,1,153,2014,2,3,1,7,52,67,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1
2532,73454,0,0,120,2014,0,1,0,13,1651,95,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2
9214,42691,0,0,317,2013,0,2,0,13,358,48,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
4943,70503,0,0,637,2012,0,2,0,16,1727,73,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2
35,25545,1,0,659,2012,1,3,1,10,210,35,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
2258,32880,1,0,572,2012,1,3,1,5,42,76,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
4322,77863,0,0,214,2013,0,2,0,20,1291,20,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2
713,50353,0,0,21,2014,0,2,0,15,442,72,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0
4702,61839,0,0,686,2012,0,1,0,17,1895,20,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
3281,49154,1,1,238,2013,2,4,1,19,411,69,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
702,47682,0,1,499,2013,1,2,1,19,521,80,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
2004,72679,0,1,284,2013,1,2,1,17,1168,65,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2
4769,57954,1,1,11,2014,2,4,1,23,493,52,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
4437,65316,1,1,431,2013,2,4,1,12,260,65,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2
8724,28567,1,0,377,2013,1,2,1,7,46,57,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
10741,47352,0,1,444,2013,1,3,1,16,319,70,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
1991,44931,0,1,162,2014,1,3,1,7,96,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0
6931,76982,0,0,134,2014,0,1,0,16,1062,19,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2
11096,57247,0,1,325,2013,1,3,1,12,232,50,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
304,22944,1,0,188,2013,1,2,1,9,76,67,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1
3665,25315,1,0,234,2013,1,3,1,9,54,46,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
10591,43638,0,1,692,2012,1,2,1,11,201,37,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
5036,42710,1,0,578,2012,1,2,1,14,406,38,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
5547,84169,0,0,326,2013,0,2,0,20,1919,9,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2
7822,54058,0,1,390,2013,1,3,1,20,662,56,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
8541,24683,1,0,113,2014,1,3,1,8,41,98,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
10955,85620,0,0,173,2014,0,1,0,14,1600,68,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2
4368,47850,1,0,208,2013,1,3,1,8,134,72,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0
9671,19514,1,1,154,2014,2,4,1,10,69,47,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
2256,27159,1,1,92,2014,2,4,1,6,21,33,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1
4279,39548,1,1,90,2014,2,3,1,7,54,87,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
5371,21474,1,0,82,2014,1,2,1,8,91,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1
9240,60504,0,1,142,2014,1,2,1,18,526,73,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
9460,22419,0,0,437,2013,0,2,0,8,162,74,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1
9504,81698,0,0,235,2013,0,2,0,25,1008,4,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2
8692,43462,1,1,655,2012,2,4,1,16,240,50,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
448,54880,1,0,485,2013,1,2,1,21,795,57,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
8314,79908,0,0,450,2013,0,2,0,19,1772,30,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2
8420,15315,0,0,330,2013,0,2,0,8,64,27,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
3174,87771,0,1,403,2013,1,3,1,20,1957,61,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2
7685,33039,1,0,293,2013,1,3,1,7,78,4,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
3179,81741,0,0,378,2013,0,1,0,19,1572,75,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2
9780,71499,0,1,369,2013,1,3,1,26,795,12,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2
10681,62466,0,1,165,2014,1,3,1,26,889,13,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
10232,48799,0,1,236,2013,1,2,1,15,331,9,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
4184,52157,0,1,22,2014,1,3,1,12,265,48,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
9120,66565,0,1,571,2012,1,2,1,19,1065,80,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2
891,29298,1,1,295,2013,2,4,1,4,11,60,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
10381,47691,0,1,359,2013,1,2,1,4,21,43,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
3525,38200,1,1,569,2012,2,4,1,4,17,19,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1
6818,44989,0,1,655,2012,1,3,1,16,369,26,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
3526,38443,1,1,153,2014,2,4,1,6,38,58,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
8181,38593,1,0,289,2013,1,2,1,11,177,42,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
1029,64413,0,1,332,2013,1,3,1,12,279,27,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
7369,36959,1,0,270,2013,1,3,1,7,62,56,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
2574,61996,0,1,514,2013,1,3,1,21,1230,27,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
8159,51287,1,1,89,2014,2,4,1,11,182,10,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
1160,13260,1,1,310,2013,2,4,1,10,49,48,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
10242,47472,1,1,286,2013,2,4,1,8,75,39,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
5253,54603,1,1,355,2013,2,4,1,16,227,85,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
5966,45207,1,1,596,2012,2,4,1,15,215,64,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
5314,40689,0,1,468,2013,1,3,1,20,444,69,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
5081,47821,1,1,252,2013,2,4,1,5,47,54,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
5123,27450,0,0,440,2013,0,2,0,7,143,57,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1
5756,39453,1,0,87,2014,1,3,1,7,55,64,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
8036,26850,1,1,72,2014,2,4,1,11,63,10,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1
9058,79800,0,0,644,2012,0,1,0,22,1867,65,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2
5057,61794,0,1,288,2013,1,3,1,20,611,74,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0
254,53863,0,1,43,2014,1,3,1,18,473,4,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
4179,24221,0,0,313,2013,0,2,0,6,55,94,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1
3710,39684,1,0,625,2012,1,2,1,7,81,41,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
7627,92163,0,0,564,2012,0,2,0,21,2086,25,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2
4501,69882,0,0,231,2013,0,1,0,20,1478,94,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2
6424,33178,1,0,150,2014,1,3,1,5,49,9,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
3075,59973,0,0,291,2013,0,2,0,15,382,47,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
4992,17459,1,0,283,2013,1,3,1,9,69,12,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
5252,23910,1,0,611,2012,1,2,1,6,67,80,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
7444,42169,1,1,253,2013,2,4,1,6,30,20,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
6919,26224,1,0,390,2013,1,3,1,9,63,39,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
3537,31089,1,0,681,2012,1,3,1,10,79,57,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1
10277,30081,0,1,493,2013,1,2,1,5,42,27,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1
2453,62807,0,1,667,2012,1,3,1,23,819,83,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
7972,72906,0,0,285,2013,0,1,0,17,1151,79,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2
895,61467,0,2,567,2012,2,4,1,20,594,69,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
1177,49618,1,1,519,2013,2,4,1,11,129,77,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0
7141,21888,1,0,547,2012,1,2,1,12,213,15,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
7232,42429,0,1,138,2014,1,2,1,7,67,99,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
8477,26150,2,1,475,2013,3,4,1,5,28,61,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1
2457,30801,0,1,611,2012,1,3,1,6,45,23,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
988,81168,0,0,53,2014,0,2,0,18,1193,84,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2
7930,26877,0,0,314,2013,0,1,0,12,268,74,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
4587,45006,0,0,346,2013,0,1,0,12,266,90,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0
6682,18978,1,0,565,2012,1,3,1,5,37,41,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
6222,22574,2,1,244,2013,3,5,1,7,37,28,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1
10299,48240,0,0,597,2012,0,1,0,25,882,73,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
3083,45837,1,1,338,2013,2,4,1,18,373,88,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
8953,35791,2,1,419,2013,3,4,1,6,35,94,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
1503,162397,1,1,391,2013,2,4,1,1,107,31,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2
8650,54162,1,1,468,2013,2,3,1,5,42,31,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
10862,30522,0,1,681,2012,1,3,1,17,326,6,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1
2782,54456,0,1,353,2013,1,3,1,17,404,23,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0
6941,31632,0,0,350,2013,0,1,0,6,95,92,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
10972,72298,0,0,111,2014,0,1,0,14,939,52,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2
10708,36975,1,0,183,2013,1,2,1,5,33,50,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
6583,72635,0,0,391,2013,0,2,0,21,981,54,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2
3641,13624,1,0,525,2013,1,3,1,7,36,93,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1
10156,84196,0,1,391,2013,1,2,1,20,1237,56,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2
4299,70971,0,1,646,2012,1,3,1,34,1825,28,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2
3469,34487,1,1,661,2012,2,3,1,9,103,94,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
5063,28769,1,0,558,2012,1,2,1,12,191,76,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
10727,69084,1,0,222,2013,1,3,1,25,1586,43,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2
9624,65488,0,0,16,2014,0,2,0,14,963,46,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2
5156,62466,0,1,165,2014,1,3,1,26,889,13,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
4376,32218,0,0,134,2014,0,1,0,7,93,27,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1
8923,83917,0,0,437,2013,0,1,0,21,1587,12,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2
8461,46102,2,1,111,2014,3,4,1,4,16,3,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
6945,84574,0,0,390,2013,0,1,0,32,1375,72,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2
944,56181,0,1,537,2013,1,3,1,14,393,6,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
1907,63120,0,1,639,2012,1,2,1,26,1477,53,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
701,73691,0,1,235,2013,1,3,1,18,1179,58,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2
3856,63381,0,1,632,2012,1,3,1,26,1005,78,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
4149,76140,0,0,47,2014,0,2,0,21,1348,57,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2
2131,62859,0,1,546,2012,1,2,1,23,1307,37,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
2942,45906,0,1,418,2013,1,2,1,15,486,20,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
1173,77632,0,0,476,2013,0,2,0,13,2252,73,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2
4381,46463,1,1,315,2013,2,4,1,17,235,56,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
4611,105471,0,0,524,2013,0,2,0,30,1724,36,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2
3376,55282,1,0,198,2013,1,2,1,11,235,9,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0
4679,78710,0,1,37,2014,1,3,1,28,1092,42,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2
10928,66886,0,1,286,2013,1,3,1,17,599,28,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2
4248,98777,0,0,132,2014,0,1,0,19,2008,23,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2
6728,29103,1,0,671,2012,1,3,1,6,48,38,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1
6661,67445,0,1,686,2012,1,3,1,32,1174,63,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2
4725,50616,0,1,77,2014,1,3,1,7,67,71,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
3277,49431,0,1,695,2012,1,2,1,15,365,9,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
5555,153924,0,0,142,2014,0,1,0,0,6,81,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2
2564,61278,0,1,176,2014,1,3,1,10,165,87,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0
946,26490,0,0,645,2012,0,2,0,11,210,92,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
3867,73059,0,1,302,2013,1,3,1,26,1095,36,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2
6940,46734,1,2,251,2013,3,4,1,12,223,86,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
55,56253,0,1,569,2012,1,3,1,22,597,83,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
7093,19986,1,0,227,2013,1,3,1,4,22,74,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1
5084,58330,0,1,186,2013,1,2,1,24,1064,87,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
1777,25965,0,0,660,2012,0,2,0,6,74,29,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
8162,14661,0,0,544,2013,0,2,0,5,26,88,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1
10826,18690,0,0,548,2012,0,2,0,5,60,77,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
8754,45068,0,1,409,2013,1,3,1,4,20,25,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1987,21063,1,0,277,2013,1,2,1,7,59,34,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
11007,29187,1,0,416,2013,1,3,1,5,34,43,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1
7426,54690,1,1,234,2013,2,4,1,12,198,76,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
9153,59304,0,1,335,2013,1,3,1,28,1048,81,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
10379,59247,0,2,233,2013,2,3,1,21,574,87,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0
9204,66731,0,1,655,2012,1,2,1,17,1029,33,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2
3197,77353,0,1,195,2013,1,3,1,20,670,38,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2
2920,52614,0,1,575,2012,1,2,1,16,990,63,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
6961,26751,2,0,38,2014,2,4,1,4,11,26,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
4673,81300,0,1,607,2012,1,3,1,21,1241,17,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2
9937,70337,0,0,178,2014,0,1,0,17,576,75,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2
8779,36145,1,0,378,2013,1,3,1,12,172,13,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
9596,65295,0,0,188,2013,0,1,0,20,664,19,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2
2891,68118,0,1,254,2013,1,2,1,23,928,51,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2
4910,68743,0,0,668,2012,0,1,0,30,2074,81,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2
75,41039,0,0,339,2013,0,2,0,15,467,32,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0
10120,38946,0,1,248,2013,1,3,1,12,257,84,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1
6327,65777,0,0,192,2013,0,2,0,17,1146,87,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2
10142,66476,0,1,479,2013,1,2,1,20,689,99,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2
9826,86857,0,0,655,2012,0,1,0,22,2114,96,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2
1501,160803,0,0,694,2012,0,2,0,44,1717,21,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2
10767,77845,0,0,44,2014,0,2,0,21,1346,40,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2
7279,69476,0,0,272,2013,0,2,0,15,1044,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2
7230,50611,0,1,633,2012,1,2,1,22,493,98,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
143,61209,0,0,308,2013,0,1,0,13,957,73,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
450,42315,0,1,352,2013,1,3,1,12,270,90,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
9316,13084,0,0,239,2013,0,2,0,5,29,29,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
6379,47570,1,1,396,2013,2,3,1,9,121,3,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
9239,61923,0,2,338,2013,2,4,1,8,126,94,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
8315,34824,0,0,95,2014,0,1,0,4,23,65,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
2868,26518,1,1,447,2013,2,3,1,8,57,33,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
10888,45938,0,0,238,2013,0,1,0,20,636,46,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
1277,78468,0,0,81,2014,0,2,0,28,1004,29,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2
9977,78901,0,1,285,2013,1,2,1,20,734,99,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2
10196,71427,2,0,109,2014,2,4,1,20,614,26,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2
6384,71022,0,1,138,2014,1,2,1,21,1453,30,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2
8029,90247,0,0,61,2014,0,1,0,15,1621,27,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2
968,41335,1,0,185,2013,1,2,1,12,187,24,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0
6988,71952,1,0,535,2013,1,3,1,22,1443,93,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2
4472,35682,1,0,2,2014,1,2,1,6,57,34,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
6991,43185,0,1,445,2013,1,2,1,20,637,88,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
3336,66375,0,1,220,2013,1,3,1,14,948,96,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2
4301,35178,1,0,535,2013,1,3,1,5,59,10,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
1940,25252,1,0,352,2013,1,3,1,4,18,26,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1
1272,55250,0,1,616,2012,1,2,1,26,903,49,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
1388,33249,1,0,494,2013,1,2,1,8,112,11,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
1044,58398,0,0,411,2013,0,2,0,20,596,44,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0
6969,50272,1,0,326,2013,1,3,1,13,233,75,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
10479,76618,0,0,569,2012,0,2,0,11,1511,64,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2
3619,87305,0,0,644,2012,0,1,0,17,1152,19,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2
1715,25851,1,0,503,2013,1,3,1,7,48,45,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
10159,58710,0,1,455,2013,1,2,1,31,1185,77,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
1463,45160,1,1,92,2014,2,3,1,4,21,9,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
5114,74806,0,1,557,2012,1,3,1,16,965,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2
4990,59111,0,0,423,2013,0,2,0,21,869,90,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
4329,18988,1,0,37,2014,1,3,1,6,16,43,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
10936,72190,0,0,501,2013,0,2,0,16,1947,79,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2
4692,7500,1,0,697,2012,1,3,1,12,71,19,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1
7212,44794,0,1,21,2014,1,3,1,6,65,99,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
6086,80395,0,0,218,2013,0,2,0,24,1380,62,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2
437,75012,0,0,155,2014,0,1,0,23,1027,41,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2
11171,56962,2,1,261,2013,3,5,1,21,411,60,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
11101,89891,0,0,440,2013,0,2,0,26,836,17,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2
5329,35946,1,1,275,2013,2,3,1,4,11,24,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
610,53593,1,1,691,2012,2,4,1,23,480,60,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
9384,66373,1,1,382,2013,2,4,1,23,606,57,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2
5956,45072,1,2,256,2013,3,4,1,16,284,74,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
10430,89694,1,1,263,2013,2,3,1,14,1472,22,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2
7875,72025,0,0,61,2014,0,2,0,26,1677,46,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2
7072,67432,0,1,457,2013,1,3,1,19,1335,69,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2
6255,70545,0,1,26,2014,1,3,1,13,334,29,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2
6516,17487,1,0,468,2013,1,3,1,4,18,37,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1
5564,62882,0,1,689,2012,1,3,1,20,1338,26,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
