Customer_ID,Education,Marital_Status,Income,Children_Per_Household,Teens_Per_Household,Age,Age_Group,Date_Enrolled,Cust_Days,Year_Joined,Month_Joined,Day_Joined,Education_map,Marital_Status_map,Children,Family_Size,has_kids,TotalNumPurchases,Total_Spent,Recency,Class
7613,2n Cycle,Together,49669,1,0,48,Adult,2014-05-24,36,2014,May,Saturday,UnderGrad,Partner,1,3,1,14,326,97,1.0
10542,PhD,Married,36778,1,1,54,Adult,2012-08-05,693,2012,August,Sunday,PostGrad,Partner,2,4,1,9,77,63,1.0
8015,PhD,Divorced,85696,0,0,60,Adult,2013-05-03,422,2013,May,Friday,PostGrad,Single,0,1,0,20,1313,88,0.0
10617,Master,Divorced,10979,0,0,33,Adult,2014-05-22,38,2014,May,Thursday,PostGrad,Single,0,1,0,8,30,34,1.0
11166,Graduation,Married,49678,0,1,61,Adult,2013-02-02,512,2013,February,Saturday,Graduate,Partner,1,3,1,14,315,81,1.0
849,Master,Together,56129,0,1,69,Senior,2013-06-20,374,2013,June,Thursday,PostGrad,Partner,1,3,1,22,660,65,0.0
523,Graduation,Married,37155,1,0,33,Adult,2013-01-31,514,2013,January,Thursday,Graduate,Partner,1,3,1,7,74,51,1.0
4066,2n Cycle,Divorced,21282,1,0,44,Adult,2014-05-11,49,2014,May,Sunday,UnderGrad,Single,1,2,1,7,46,76,1.0
8414,PhD,Single,33419,0,1,60,Adult,2013-08-17,316,2013,August,Saturday,PostGrad,Single,1,2,1,8,86,76,1.0
819,Graduation,Widow,63285,0,0,77,Senior,2013-11-05,236,2013,November,Tuesday,Graduate,Single,0,1,0,25,1103,84,0.0
4961,Master,Together,21255,1,0,48,Adult,2014-01-21,159,2014,January,Tuesday,PostGrad,Partner,1,3,1,11,61,56,1.0
749,Graduation,Together,42162,1,0,41,Adult,2013-11-19,222,2013,November,Tuesday,Graduate,Partner,1,3,1,9,145,31,1.0
5430,Graduation,Together,54450,1,1,66,Senior,2012-09-14,653,2012,September,Friday,Graduate,Partner,2,4,1,31,684,0,0.0
7755,PhD,Married,57744,0,1,68,Senior,2013-11-12,229,2013,November,Tuesday,PostGrad,Partner,1,3,1,16,411,91,0.0
10525,Graduation,Single,26576,1,0,36,Adult,2012-10-13,624,2012,October,Saturday,Graduate,Single,1,2,1,4,27,40,1.0
1453,PhD,Widow,57513,0,0,79,Senior,2013-07-06,358,2013,July,Saturday,PostGrad,Single,0,1,0,27,1060,59,0.0
8310,Graduation,Together,68142,0,1,58,Adult,2012-08-29,669,2012,August,Wednesday,Graduate,Partner,1,3,1,24,1459,96,0.0
10710,Graduation,Married,7500,0,1,43,Adult,2012-08-29,669,2012,August,Wednesday,Graduate,Partner,1,3,1,4,18,61,1.0
5031,Graduation,Together,83145,0,0,48,Adult,2012-09-22,645,2012,September,Saturday,Graduate,Partner,0,2,0,26,1833,14,0.0
2613,Master,Married,54197,0,1,62,Adult,2014-04-03,87,2014,April,Thursday,PostGrad,Partner,1,3,1,12,237,16,0.0
213,PhD,Single,23091,1,1,59,Adult,2014-05-28,32,2014,May,Wednesday,PostGrad,Single,2,3,1,10,48,98,1.0
967,Graduation,Married,46049,1,1,46,Adult,2013-07-21,343,2013,July,Sunday,Graduate,Partner,2,4,1,26,515,11,1.0
1077,Graduation,Together,56715,0,0,48,Adult,2012-12-05,571,2012,December,Wednesday,Graduate,Partner,0,2,0,15,1020,52,0.0
7959,Graduation,Married,79410,0,0,61,Adult,2014-05-29,31,2014,May,Thursday,Graduate,Partner,0,2,0,11,1370,19,0.0
640,Graduation,Married,57304,0,1,71,Senior,2013-03-11,475,2013,March,Monday,Graduate,Partner,1,3,1,25,1026,61,0.0
4252,Graduation,Married,44375,0,1,57,Adult,2014-03-23,98,2014,March,Sunday,Graduate,Partner,1,3,1,12,301,73,1.0
8432,Graduation,Together,54450,1,1,66,Senior,2012-09-14,653,2012,September,Friday,Graduate,Partner,2,4,1,31,684,0,0.0
6218,Graduation,Married,59594,0,1,57,Adult,2012-10-20,617,2012,October,Saturday,Graduate,Partner,1,3,1,17,499,74,0.0
6905,Graduation,Together,80685,0,0,28,Adult,2012-08-22,676,2012,August,Wednesday,Graduate,Partner,0,2,0,21,1004,55,0.0
5922,PhD,Married,40344,0,1,48,Adult,2013-10-13,259,2013,October,Sunday,PostGrad,Partner,1,3,1,12,218,48,1.0
3598,Graduation,Married,62710,0,1,50,Adult,2013-05-23,402,2013,May,Thursday,Graduate,Partner,1,3,1,22,606,53,0.0
6116,2n Cycle,Married,48985,0,1,54,Adult,2013-07-05,359,2013,July,Friday,UnderGrad,Partner,1,3,1,6,75,13,1.0
6263,Graduation,Together,35322,1,2,54,Adult,2012-08-22,676,2012,August,Wednesday,Graduate,Partner,3,5,1,9,106,34,1.0
10486,Graduation,Married,77142,0,0,74,Senior,2013-05-29,396,2013,May,Wednesday,Graduate,Partner,0,2,0,17,990,54,0.0
2410,Graduation,Single,81657,0,0,53,Adult,2014-01-22,158,2014,January,Wednesday,Graduate,Single,0,1,0,16,1097,69,0.0
193,Basic,Married,14421,0,0,26,Adult,2014-02-17,132,2014,February,Monday,UnderGrad,Partner,0,2,0,4,16,81,1.0
3363,2n Cycle,Married,20130,0,0,48,Adult,2014-03-17,104,2014,March,Monday,UnderGrad,Partner,0,2,0,5,34,99,1.0
8278,PhD,Married,74214,0,0,32,Adult,2012-08-26,672,2012,August,Sunday,PostGrad,Partner,0,2,0,16,1711,3,0.0
10660,Master,Married,66726,1,1,65,Senior,2014-01-12,168,2014,January,Sunday,PostGrad,Partner,2,4,1,17,438,61,0.0
8686,Basic,Together,23724,1,0,43,Adult,2013-01-08,537,2013,January,Tuesday,UnderGrad,Partner,1,3,1,7,75,65,1.0
1604,Master,Married,47353,0,1,62,Adult,2013-11-13,228,2013,November,Wednesday,PostGrad,Partner,1,3,1,13,225,93,1.0
5907,Master,Married,33444,1,1,70,Senior,2012-11-03,603,2012,November,Saturday,PostGrad,Partner,2,4,1,4,18,24,1.0
10669,Graduation,Married,54386,0,1,41,Adult,2013-05-17,408,2013,May,Friday,Graduate,Partner,1,3,1,17,470,8,0.0
2918,Graduation,Divorced,28510,1,1,41,Adult,2013-04-13,442,2013,April,Saturday,Graduate,Single,2,3,1,9,91,72,1.0
5735,Master,Single,90638,0,0,31,Adult,2014-02-13,136,2014,February,Thursday,PostGrad,Single,0,1,0,18,2525,29,0.0
359,Graduation,Together,48070,0,1,72,Senior,2013-01-13,532,2013,January,Sunday,Graduate,Partner,1,3,1,19,504,33,1.0
8387,Graduation,Married,43140,0,1,65,Senior,2013-01-05,540,2013,January,Saturday,Graduate,Partner,1,3,1,11,235,68,1.0
1829,PhD,Divorced,54959,0,1,61,Adult,2013-01-19,526,2013,January,Saturday,PostGrad,Single,1,2,1,21,1232,55,0.0
3839,Basic,Single,15056,1,1,64,Adult,2013-05-03,422,2013,May,Friday,UnderGrad,Single,2,3,1,12,88,76,1.0
9392,Graduation,Single,26954,1,0,51,Adult,2014-05-08,52,2014,May,Thursday,Graduate,Single,1,2,1,4,17,17,1.0
2292,Graduation,Single,22327,1,0,37,Adult,2013-08-02,331,2013,August,Friday,Graduate,Single,1,2,1,5,24,94,1.0
10466,Graduation,Married,44393,1,1,57,Adult,2013-08-22,311,2013,August,Thursday,Graduate,Partner,2,4,1,7,60,86,1.0
9855,PhD,Single,62000,0,1,70,Senior,2013-08-25,308,2013,August,Sunday,PostGrad,Single,1,2,1,26,1020,25,0.0
4088,PhD,Together,31497,0,1,60,Adult,2012-12-06,570,2012,December,Thursday,PostGrad,Partner,1,3,1,10,155,22,1.0
5231,2n Cycle,Married,45894,0,2,48,Adult,2014-02-27,122,2014,February,Thursday,UnderGrad,Partner,2,4,1,5,51,15,1.0
590,Master,Divorced,78579,0,0,52,Adult,2012-12-22,554,2012,December,Saturday,PostGrad,Single,0,1,0,16,1812,35,0.0
8732,Master,Widow,67369,0,1,53,Adult,2012-11-17,589,2012,November,Saturday,PostGrad,Single,1,2,1,25,1461,81,0.0
2315,Graduation,Divorced,58401,0,1,62,Adult,2014-04-20,70,2014,April,Sunday,Graduate,Single,1,2,1,6,96,55,0.0
3515,Graduation,Single,62307,0,1,70,Senior,2014-02-17,132,2014,February,Monday,Graduate,Single,1,2,1,9,160,94,0.0
2245,Master,Married,43641,1,1,53,Adult,2013-04-22,433,2013,April,Monday,PostGrad,Partner,2,4,1,10,139,50,1.0
6283,Master,Divorced,63841,0,1,54,Adult,2013-04-21,434,2013,April,Sunday,PostGrad,Single,1,2,1,22,908,64,0.0
2246,2n Cycle,Married,46891,0,1,57,Adult,2013-09-01,301,2013,September,Sunday,UnderGrad,Partner,1,3,1,8,183,91,1.0
6606,Master,Married,70091,1,0,53,Adult,2013-03-31,455,2013,March,Sunday,PostGrad,Partner,1,3,1,19,1161,11,0.0
5545,PhD,Married,78075,0,0,50,Adult,2014-04-05,85,2014,April,Saturday,PostGrad,Partner,0,2,0,14,988,72,0.0
7342,2n Cycle,Widow,59184,0,1,61,Adult,2012-09-09,658,2012,September,Sunday,UnderGrad,Single,1,2,1,27,1072,6,0.0
837,Graduation,Married,54809,1,1,45,Adult,2013-09-11,291,2013,September,Wednesday,Graduate,Partner,2,4,1,12,174,0,0.0
9500,Graduation,Married,58113,0,1,63,Adult,2013-01-25,520,2013,January,Friday,Graduate,Partner,1,3,1,22,758,66,0.0
3602,Master,Married,51412,0,1,64,Adult,2013-12-31,180,2013,December,Tuesday,PostGrad,Partner,1,3,1,11,195,42,0.0
234,Graduation,Divorced,15287,1,0,43,Adult,2012-10-10,627,2012,October,Wednesday,Graduate,Single,1,2,1,6,31,60,1.0
2995,Master,Together,66636,0,0,65,Senior,2013-08-17,316,2013,August,Saturday,PostGrad,Partner,0,2,0,17,1084,64,0.0
1118,Master,Married,50965,0,1,66,Senior,2013-02-20,494,2013,February,Wednesday,PostGrad,Partner,1,3,1,22,685,87,1.0
7789,PhD,Married,84618,0,0,57,Adult,2013-11-22,219,2013,November,Friday,PostGrad,Partner,0,2,0,26,1672,96,0.0
3068,Graduation,Married,18351,0,0,32,Adult,2013-10-29,243,2013,October,Tuesday,Graduate,Partner,0,2,0,6,43,1,1.0
8955,PhD,Together,40451,0,2,65,Senior,2014-02-16,133,2014,February,Sunday,PostGrad,Partner,2,4,1,5,49,54,1.0
945,Graduation,Together,36317,0,1,57,Adult,2013-05-22,403,2013,May,Wednesday,Graduate,Partner,1,3,1,9,133,53,1.0
5644,Graduation,Together,42213,0,1,65,Senior,2013-10-12,260,2013,October,Saturday,Graduate,Partner,1,3,1,15,363,96,1.0
7192,Graduation,Together,65748,0,1,67,Senior,2013-04-15,440,2013,April,Monday,Graduate,Partner,1,3,1,18,545,58,0.0
2324,Graduation,Together,77044,0,1,50,Adult,2013-10-27,245,2013,October,Sunday,Graduate,Partner,1,3,1,31,1065,12,0.0
697,Graduation,Together,74918,0,0,53,Adult,2013-03-12,474,2013,March,Tuesday,Graduate,Partner,0,2,0,21,2047,78,0.0
3439,Graduation,Married,56721,1,1,50,Adult,2012-10-31,606,2012,October,Wednesday,Graduate,Partner,2,4,1,15,296,64,0.0
1506,Graduation,Single,42160,1,1,47,Adult,2013-06-28,366,2013,June,Friday,Graduate,Single,2,3,1,11,140,26,1.0
232,Graduation,Single,61559,0,1,57,Adult,2013-07-17,347,2013,July,Wednesday,Graduate,Single,1,2,1,17,530,8,0.0
8876,PhD,Together,33629,1,1,59,Adult,2012-08-08,690,2012,August,Wednesday,PostGrad,Partner,2,4,1,13,152,49,1.0
4500,PhD,Together,68682,0,0,31,Adult,2013-10-06,266,2013,October,Sunday,PostGrad,Partner,0,2,0,24,1598,56,0.0
9739,Graduation,Single,34377,0,1,59,Adult,2013-01-19,526,2013,January,Saturday,Graduate,Single,1,2,1,8,114,55,1.0
10395,Basic,Single,8940,1,0,36,Adult,2012-08-22,676,2012,August,Wednesday,UnderGrad,Single,1,2,1,10,101,25,1.0
1176,Graduation,Married,26228,1,0,49,Adult,2013-09-22,280,2013,September,Sunday,Graduate,Partner,1,3,1,4,25,50,1.0
1627,2n Cycle,Divorced,77297,0,0,65,Senior,2013-01-26,519,2013,January,Saturday,UnderGrad,Single,0,1,0,22,789,84,0.0
938,Graduation,Married,40211,1,1,41,Adult,2013-07-30,334,2013,July,Tuesday,Graduate,Partner,2,4,1,7,87,30,1.0
2740,PhD,Widow,33438,1,1,64,Adult,2013-09-22,280,2013,September,Sunday,PostGrad,Single,2,3,1,11,90,81,1.0
257,PhD,Married,75032,0,1,63,Adult,2013-04-28,427,2013,April,Sunday,PostGrad,Partner,1,3,1,20,1215,74,0.0
4058,PhD,Single,61284,0,0,67,Senior,2013-10-12,260,2013,October,Saturday,PostGrad,Single,0,1,0,22,811,76,0.0
7736,Graduation,Married,22518,1,0,36,Adult,2012-10-22,615,2012,October,Monday,Graduate,Partner,1,3,1,7,61,36,1.0
8210,Master,Married,54730,0,1,47,Adult,2013-08-15,318,2013,August,Thursday,PostGrad,Partner,1,3,1,18,405,64,0.0
833,Master,Married,38452,1,1,67,Senior,2014-03-30,91,2014,March,Sunday,PostGrad,Partner,2,4,1,9,72,62,1.0
6230,Graduation,Divorced,44421,1,1,51,Adult,2013-02-15,499,2013,February,Friday,Graduate,Single,2,3,1,14,189,53,1.0
7325,PhD,Together,38197,1,0,36,Adult,2013-06-29,365,2013,June,Saturday,PostGrad,Partner,1,3,1,5,40,86,1.0
1307,Graduation,Divorced,41986,0,1,44,Adult,2014-02-09,140,2014,February,Sunday,Graduate,Single,1,2,1,10,63,15,1.0
1502,Graduation,Together,28427,1,0,39,Adult,2013-03-21,465,2013,March,Thursday,Graduate,Partner,1,3,1,7,52,67,1.0
6211,PhD,Together,37395,1,0,46,Adult,2014-05-02,58,2014,May,Friday,PostGrad,Partner,1,3,1,5,39,47,1.0
843,Graduation,Married,64722,1,0,51,Adult,2014-05-26,34,2014,May,Monday,Graduate,Partner,1,3,1,25,805,47,0.0
4174,Master,Together,55249,0,1,66,Senior,2014-04-17,73,2014,April,Thursday,PostGrad,Partner,1,3,1,8,130,81,0.0
9757,Graduation,Together,84906,0,0,50,Adult,2013-10-04,268,2013,October,Friday,Graduate,Partner,0,2,0,24,1631,98,0.0
6918,Graduation,Married,28691,1,0,33,Adult,2013-07-04,360,2013,July,Thursday,Graduate,Partner,1,3,1,5,34,56,1.0
286,Graduation,Single,44213,1,1,70,Senior,2013-11-29,212,2013,November,Friday,Graduate,Single,2,3,1,12,152,48,1.0
11086,Basic,Single,25707,1,0,38,Adult,2014-01-18,162,2014,January,Saturday,UnderGrad,Single,1,2,1,5,21,18,1.0
1921,PhD,Married,59062,2,1,55,Adult,2013-10-03,269,2013,October,Thursday,PostGrad,Partner,3,5,1,7,71,74,0.0
4138,Graduation,Single,76624,0,1,60,Adult,2014-05-24,36,2014,May,Saturday,Graduate,Single,1,2,1,23,899,68,0.0
7718,Master,Together,66000,0,0,75,Senior,2014-04-20,70,2014,April,Sunday,PostGrad,Partner,0,2,0,10,711,36,0.0
1291,PhD,Together,27683,1,0,44,Adult,2012-08-04,694,2012,August,Saturday,PostGrad,Partner,1,3,1,16,351,90,1.0
6862,Graduation,Divorced,1730,0,0,51,Adult,2014-05-18,42,2014,May,Sunday,Graduate,Single,0,1,0,15,8,65,1.0
4136,Basic,Single,7500,1,0,30,Adult,2012-12-03,573,2012,December,Monday,UnderGrad,Single,1,2,1,11,119,63,1.0
803,Graduation,Together,40521,1,1,54,Adult,2013-04-05,450,2013,April,Friday,Graduate,Partner,2,4,1,4,21,82,1.0
4298,PhD,Together,20427,1,0,49,Adult,2014-03-24,97,2014,March,Monday,PostGrad,Partner,1,3,1,4,10,63,1.0
10833,Graduation,Married,65106,0,1,47,Adult,2014-05-24,36,2014,May,Saturday,Graduate,Partner,1,3,1,27,973,55,0.0
9606,PhD,Married,69969,0,0,57,Adult,2013-08-27,306,2013,August,Tuesday,PostGrad,Partner,0,2,0,13,1536,64,0.0
8534,Graduation,Married,67433,0,2,70,Senior,2013-07-16,348,2013,July,Tuesday,Graduate,Partner,2,4,1,28,992,51,0.0
5153,PhD,Married,77766,0,1,55,Adult,2013-02-22,492,2013,February,Friday,PostGrad,Partner,1,3,1,34,1529,97,0.0
961,Graduation,Married,74716,0,1,50,Adult,2013-09-12,290,2013,September,Thursday,Graduate,Partner,1,3,1,17,860,92,0.0
5011,Graduation,Divorced,68118,0,1,59,Adult,2013-10-18,254,2013,October,Friday,Graduate,Single,1,2,1,23,928,51,0.0
6653,PhD,Married,55158,1,1,52,Adult,2012-07-30,699,2012,July,Monday,PostGrad,Partner,2,4,1,18,418,72,0.0
9094,2n Cycle,Married,62972,0,1,67,Senior,2012-08-03,695,2012,August,Friday,UnderGrad,Partner,1,3,1,16,587,39,0.0
810,Graduation,Married,74190,0,1,47,Adult,2014-05-12,48,2014,May,Monday,Graduate,Partner,1,3,1,19,641,49,0.0
5493,Graduation,Married,39356,1,1,46,Adult,2014-03-19,102,2014,March,Wednesday,Graduate,Partner,2,4,1,4,23,21,1.0
2147,Graduation,Together,76653,0,0,53,Adult,2013-08-16,317,2013,August,Friday,Graduate,Partner,0,2,0,23,2279,91,0.0
5107,PhD,Divorced,35860,1,1,49,Adult,2014-05-19,41,2014,May,Monday,PostGrad,Single,2,3,1,6,49,37,1.0
3979,PhD,Divorced,90687,0,0,39,Adult,2013-05-22,403,2013,May,Wednesday,PostGrad,Single,0,1,0,17,1779,98,0.0
6049,Master,Together,73450,0,0,40,Adult,2013-12-05,206,2013,December,Thursday,PostGrad,Partner,0,2,0,27,1804,85,0.0
8147,Graduation,Married,31454,1,1,62,Adult,2013-07-06,358,2013,July,Saturday,Graduate,Partner,2,4,1,8,48,40,1.0
1857,Graduation,Single,47139,1,1,70,Senior,2014-03-06,115,2014,March,Thursday,Graduate,Single,2,3,1,7,83,2,1.0
3910,Graduation,Divorced,83829,0,0,47,Adult,2013-10-08,264,2013,October,Tuesday,Graduate,Single,0,1,0,17,1862,78,0.0
5207,PhD,Married,53378,1,1,59,Adult,2012-09-24,643,2012,September,Monday,PostGrad,Partner,2,4,1,29,793,41,0.0
11114,Graduation,Together,19656,1,0,52,Adult,2013-02-08,506,2013,February,Friday,Graduate,Partner,1,3,1,9,84,94,1.0
5429,PhD,Married,45579,0,1,74,Senior,2013-08-20,313,2013,August,Tuesday,PostGrad,Partner,1,3,1,10,183,10,1.0
9400,2n Cycle,Single,85485,0,0,64,Adult,2014-06-21,8,2014,June,Saturday,UnderGrad,Single,0,1,0,19,1383,73,0.0
1740,Graduation,Married,55956,0,0,78,Senior,2014-04-07,83,2014,April,Monday,Graduate,Partner,0,2,0,16,999,22,0.0
7488,Master,Single,64191,0,1,59,Adult,2013-01-22,523,2013,January,Tuesday,PostGrad,Single,1,2,1,24,825,30,0.0
195,Graduation,Single,38808,1,0,50,Adult,2012-08-26,672,2012,August,Sunday,Graduate,Single,1,2,1,14,246,21,1.0
635,Master,Married,57183,1,1,56,Adult,2013-03-19,467,2013,March,Tuesday,PostGrad,Partner,2,4,1,25,610,51,0.0
7527,Master,Divorced,23748,1,0,54,Adult,2012-11-21,585,2012,November,Wednesday,PostGrad,Single,1,2,1,9,76,97,1.0
10319,Graduation,Married,66303,0,1,51,Adult,2013-02-26,488,2013,February,Tuesday,Graduate,Partner,1,3,1,22,1286,56,0.0
2296,Master,Married,37368,1,0,47,Adult,2013-12-16,195,2013,December,Monday,PostGrad,Partner,1,3,1,4,30,4,1.0
10637,Graduation,Married,40800,1,2,58,Adult,2013-01-01,544,2013,January,Tuesday,Graduate,Partner,3,5,1,8,99,77,1.0
2931,Graduation,Divorced,71847,0,0,44,Adult,2012-09-21,646,2012,September,Friday,Graduate,Single,0,1,0,22,1192,95,0.0
907,Graduation,Married,46149,0,1,47,Adult,2013-11-29,212,2013,November,Friday,Graduate,Partner,1,3,1,18,362,36,1.0
3698,Graduation,Together,78687,0,0,39,Adult,2012-08-09,689,2012,August,Thursday,Graduate,Partner,0,2,0,19,2130,13,0.0
9516,2n Cycle,Divorced,49118,0,0,51,Adult,2012-08-18,680,2012,August,Saturday,UnderGrad,Single,0,1,0,28,1229,90,1.0
679,PhD,Married,37633,1,1,65,Senior,2012-09-20,647,2012,September,Thursday,PostGrad,Partner,2,4,1,6,38,49,1.0
7384,Master,Together,39767,0,0,71,Senior,2013-07-21,343,2013,July,Sunday,PostGrad,Partner,0,2,0,17,485,18,1.0
5043,Basic,Married,26997,0,0,71,Senior,2012-11-05,601,2012,November,Monday,UnderGrad,Partner,0,2,0,13,434,89,1.0
5267,Graduation,Divorced,33986,1,0,52,Adult,2013-03-14,472,2013,March,Thursday,Graduate,Single,1,2,1,5,44,43,1.0
339,PhD,Married,57091,0,1,50,Adult,2012-11-23,583,2012,November,Friday,PostGrad,Partner,1,3,1,18,496,82,0.0
2516,2n Cycle,Married,46831,1,1,53,Adult,2013-06-08,386,2013,June,Saturday,UnderGrad,Partner,2,4,1,7,78,84,1.0
9010,Master,Married,83151,0,0,50,Adult,2013-02-10,504,2013,February,Sunday,PostGrad,Partner,0,2,0,23,2346,80,0.0
378,Graduation,Married,52531,0,0,51,Adult,2012-12-30,546,2012,December,Sunday,Graduate,Partner,0,2,0,21,794,68,0.0
4808,Graduation,Married,15759,0,0,66,Senior,2013-09-05,297,2013,September,Thursday,Graduate,Partner,0,2,0,4,17,12,1.0
5068,Graduation,Single,22804,1,0,51,Adult,2013-07-31,333,2013,July,Wednesday,Graduate,Single,1,2,1,5,26,75,1.0
7628,2n Cycle,Married,43050,1,0,49,Adult,2014-03-18,103,2014,March,Tuesday,UnderGrad,Partner,1,3,1,8,76,10,1.0
7128,PhD,Single,42997,1,1,45,Adult,2013-12-07,204,2013,December,Saturday,PostGrad,Single,2,3,1,4,15,91,1.0
2811,PhD,Single,48918,1,1,59,Adult,2014-04-12,78,2014,April,Saturday,PostGrad,Single,2,3,1,7,62,21,1.0
3551,Master,Together,60033,0,1,68,Senior,2014-03-29,92,2014,March,Saturday,PostGrad,Partner,1,3,1,10,198,28,0.0
1663,PhD,Together,34043,1,0,44,Adult,2013-10-25,247,2013,October,Friday,PostGrad,Partner,1,3,1,5,49,97,1.0
5543,Graduation,Together,57811,0,1,56,Adult,2013-06-24,370,2013,June,Monday,Graduate,Partner,1,3,1,25,802,49,0.0
1577,Graduation,Married,78569,0,0,76,Senior,2014-02-19,130,2014,February,Wednesday,Graduate,Partner,0,2,0,15,1736,14,0.0
10641,Graduation,Single,7500,1,1,44,Adult,2012-12-27,549,2012,December,Thursday,Graduate,Single,2,3,1,10,57,5,1.0
5336,Master,Together,157733,1,0,51,Adult,2013-06-04,390,2013,June,Tuesday,PostGrad,Partner,1,3,1,2,59,37,0.0
6024,Graduation,Together,94384,0,0,69,Senior,2013-03-04,482,2013,March,Monday,Graduate,Partner,0,2,0,18,2302,62,0.0
1878,2n Cycle,Married,23148,0,0,37,Adult,2014-02-18,131,2014,February,Tuesday,UnderGrad,Partner,0,2,0,6,37,83,1.0
3099,Graduation,Divorced,44267,1,1,52,Adult,2013-02-25,489,2013,February,Monday,Graduate,Single,2,3,1,16,310,48,1.0
6055,Graduation,Married,71626,0,0,43,Adult,2012-11-01,605,2012,November,Thursday,Graduate,Partner,0,2,0,19,1305,94,0.0
5841,Graduation,Together,60894,0,1,56,Adult,2013-06-28,366,2013,June,Friday,Graduate,Partner,1,3,1,26,832,61,0.0
3972,Graduation,Together,50200,1,1,46,Adult,2013-04-03,452,2013,April,Wednesday,Graduate,Partner,2,4,1,19,401,70,1.0
4394,PhD,Married,81051,0,0,57,Adult,2014-05-23,37,2014,May,Friday,PostGrad,Partner,0,2,0,23,1501,43,0.0
5758,Graduation,Married,65169,0,0,40,Adult,2014-01-14,166,2014,January,Tuesday,Graduate,Partner,0,2,0,28,1189,23,0.0
6658,Graduation,Together,59868,0,1,50,Adult,2013-07-22,342,2013,July,Monday,Graduate,Partner,1,3,1,32,1194,37,0.0
4603,PhD,Married,65695,0,1,62,Adult,2014-01-31,149,2014,January,Friday,PostGrad,Partner,1,3,1,21,656,50,0.0
8427,Master,Single,64857,0,0,66,Senior,2012-11-23,583,2012,November,Friday,PostGrad,Single,0,1,0,23,1540,78,0.0
10260,Master,Together,45143,0,1,57,Adult,2013-08-26,307,2013,August,Monday,PostGrad,Partner,1,3,1,15,311,74,1.0
7143,2n Cycle,Together,74805,0,1,67,Senior,2013-11-06,235,2013,November,Wednesday,UnderGrad,Partner,1,3,1,26,820,14,0.0
8789,2n Cycle,Married,59060,1,0,33,Adult,2014-01-11,169,2014,January,Saturday,UnderGrad,Partner,1,3,1,14,274,77,0.0
6197,PhD,Single,27238,1,1,60,Adult,2013-04-20,435,2013,April,Saturday,PostGrad,Single,2,3,1,9,57,39,1.0
4554,Graduation,Together,47009,0,1,57,Adult,2013-10-01,271,2013,October,Tuesday,Graduate,Partner,1,3,1,17,448,89,1.0
4937,2n Cycle,Married,46094,1,1,49,Adult,2014-06-10,19,2014,June,Tuesday,UnderGrad,Partner,2,4,1,5,44,62,1.0
1920,Graduation,Married,40321,1,1,50,Adult,2013-07-29,335,2013,July,Monday,Graduate,Partner,2,4,1,8,102,59,1.0
8749,Graduation,Together,37235,1,0,38,Adult,2014-02-01,148,2014,February,Saturday,Graduate,Partner,1,3,1,5,61,68,1.0
1650,Master,Married,81843,0,0,62,Adult,2013-04-22,433,2013,April,Monday,PostGrad,Partner,0,2,0,27,1643,13,0.0
10377,Master,Together,46692,0,1,64,Adult,2013-06-06,388,2013,June,Thursday,PostGrad,Partner,1,3,1,15,397,37,1.0
9206,Graduation,Together,77382,0,1,54,Adult,2014-01-07,173,2014,January,Tuesday,Graduate,Partner,1,3,1,26,1121,36,0.0
10971,Graduation,Single,37774,2,0,45,Adult,2012-09-03,664,2012,September,Monday,Graduate,Single,2,3,1,16,473,28,1.0
6398,Basic,Married,18393,1,0,48,Adult,2014-03-29,92,2014,March,Saturday,UnderGrad,Partner,1,3,1,8,50,2,1.0
9212,Master,Married,72828,0,1,60,Adult,2013-02-14,500,2013,February,Thursday,PostGrad,Partner,1,3,1,28,1678,17,0.0
7937,Graduation,Married,24711,0,0,40,Adult,2014-04-18,72,2014,April,Friday,Graduate,Partner,0,2,0,7,58,86,1.0
839,PhD,Married,45503,1,0,47,Adult,2013-09-25,277,2013,September,Wednesday,PostGrad,Partner,1,3,1,9,170,54,1.0
4246,Master,Single,6560,0,0,40,Adult,2013-12-12,199,2013,December,Thursday,PostGrad,Single,0,1,0,2,373,2,1.0
158,PhD,Together,71604,0,0,77,Senior,2013-11-17,224,2013,November,Sunday,PostGrad,Partner,0,2,0,17,1196,3,0.0
4832,Graduation,Married,27244,1,0,43,Adult,2014-03-07,114,2014,March,Friday,Graduate,Partner,1,3,1,8,101,84,1.0
5621,Graduation,Married,48752,1,1,53,Adult,2012-12-12,564,2012,December,Wednesday,Graduate,Partner,2,4,1,17,316,8,1.0
1945,Graduation,Married,71434,0,1,60,Adult,2013-09-18,284,2013,September,Wednesday,Graduate,Partner,1,3,1,21,1400,4,0.0
5147,Graduation,Single,90842,0,0,74,Senior,2013-07-29,335,2013,July,Monday,Graduate,Single,0,1,0,27,1424,57,0.0
2535,Master,Married,88097,1,0,44,Adult,2012-08-18,680,2012,August,Saturday,PostGrad,Partner,1,3,1,20,844,24,0.0
11039,Graduation,Married,51948,0,1,47,Adult,2013-09-17,285,2013,September,Tuesday,Graduate,Partner,1,3,1,13,311,51,1.0
9495,Graduation,Together,71853,0,0,40,Adult,2013-05-08,417,2013,May,Wednesday,Graduate,Partner,0,2,0,17,1149,29,0.0
9635,Master,Married,35876,0,0,39,Adult,2014-04-20,70,2014,April,Sunday,PostGrad,Partner,0,2,0,8,129,13,1.0
